"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","exp_stage","small_amount","large_amount","later_delay","choice","exp_id","bonus"
"583","89","poldrack-single-stim","42","236362","0.0-42.0","sub-04_ses-02_2","","4908","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">66€</div><br><br><div class = delbox style = ""color:white"">145 jours</div></div>","89,71","4000","","20","66","145","larger_later","",""
"1079","89","poldrack-single-stim","43","241222","0.0-43.0","sub-04_ses-02_2","","4840","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">30€</div><br><br><div class = delbox style = ""color:white"">23 jours</div></div>","89,71","4000","","20","30","23","larger_later","",""
"1179","89","poldrack-single-stim","44","246482","0.0-44.0","sub-04_ses-02_2","","5248","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">32€</div><br><br><div class = delbox style = ""color:white"">57 jours</div></div>","89,71","4000","","20","32","57","larger_later","",""
"1111","71","poldrack-single-stim","45","251272","0.0-45.0","sub-04_ses-02_2","","4772","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">27€</div><br><br><div class = delbox style = ""color:white"">91 jours</div></div>","89,71","4000","","20","27","91","smaller_sooner","",""
"775","89","poldrack-single-stim","46","257282","0.0-46.0","sub-04_ses-02_2","","5996","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">43€</div><br><br><div class = delbox style = ""color:white"">120 jours</div></div>","89,71","4000","","20","43","120","larger_later","",""
"728","89","poldrack-single-stim","47","262892","0.0-47.0","sub-04_ses-02_2","","5588","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">75€</div><br><br><div class = delbox style = ""color:white"">60 jours</div></div>","89,71","4000","","20","75","60","larger_later","",""
"991","89","poldrack-single-stim","48","267481","0.0-48.0","sub-04_ses-02_2","","4568","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">34€</div><br><br><div class = delbox style = ""color:white"">176 jours</div></div>","89,71","4000","","20","34","176","larger_later","",""
"1059","71","poldrack-single-stim","49","272601","0.0-49.0","sub-04_ses-02_2","","5112","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">24€</div><br><br><div class = delbox style = ""color:white"">38 jours</div></div>","89,71","4000","","20","24","38","smaller_sooner","",""
"748","89","poldrack-single-stim","50","278272","0.0-50.0","sub-04_ses-02_2","","5656","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">82€</div><br><br><div class = delbox style = ""color:white"">74 jours</div></div>","89,71","4000","","20","82","74","larger_later","",""
"713","89","poldrack-single-stim","51","282852","0.0-51.0","sub-04_ses-02_2","","4568","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">58€</div><br><br><div class = delbox style = ""color:white"">53 jours</div></div>","89,71","4000","","20","58","53","larger_later","",""
"1102","89","poldrack-single-stim","52","287632","0.0-52.0","sub-04_ses-02_2","","4772","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">54€</div><br><br><div class = delbox style = ""color:white"">23 jours</div></div>","89,71","4000","","20","54","23","larger_later","",""
"1163","89","poldrack-single-stim","53","292692","0.0-53.0","sub-04_ses-02_2","","5044","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">41€</div><br><br><div class = delbox style = ""color:white"">55 jours</div></div>","89,71","4000","","20","41","55","larger_later","",""
"808","89","poldrack-single-stim","54","297552","0.0-54.0","sub-04_ses-02_2","","4840","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">77€</div><br><br><div class = delbox style = ""color:white"">142 jours</div></div>","89,71","4000","","20","77","142","larger_later","",""
"870","71","poldrack-single-stim","55","302742","0.0-55.0","sub-04_ses-02_2","","5180","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">25€</div><br><br><div class = delbox style = ""color:white"">108 jours</div></div>","89,71","4000","","20","25","108","smaller_sooner","",""
"1486","89","poldrack-single-stim","56","307793","0.0-56.0","sub-04_ses-02_2","","5044","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">33€</div><br><br><div class = delbox style = ""color:white"">163 jours</div></div>","89,71","4000","","20","33","163","larger_later","",""
"2228","71","poldrack-single-stim","57","312781","0.0-57.0","sub-04_ses-02_2","","4976","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">29€</div><br><br><div class = delbox style = ""color:white"">75 jours</div></div>","89,71","4000","","20","29","75","smaller_sooner","",""
"815","89","poldrack-single-stim","58","317761","0.0-58.0","sub-04_ses-02_2","","4976","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">45€</div><br><br><div class = delbox style = ""color:white"">157 jours</div></div>","89,71","4000","","20","45","157","larger_later","",""
"1298","89","poldrack-single-stim","59","323082","0.0-59.0","sub-04_ses-02_2","","5316","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">31€</div><br><br><div class = delbox style = ""color:white"">74 jours</div></div>","89,71","4000","","20","31","74","larger_later","",""
"721","89","poldrack-single-stim","60","327592","0.0-60.0","sub-04_ses-02_2","","4500","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">80€</div><br><br><div class = delbox style = ""color:white"">39 jours</div></div>","89,71","4000","","20","80","39","larger_later","",""
"1002","71","poldrack-single-stim","61","332641","0.0-61.0","sub-04_ses-02_2","","5044","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">22€</div><br><br><div class = delbox style = ""color:white"">21 jours</div></div>","89,71","4000","","20","22","21","smaller_sooner","",""
"828","89","poldrack-single-stim","62","337361","0.0-62.0","sub-04_ses-02_2","","4704","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">52€</div><br><br><div class = delbox style = ""color:white"">139 jours</div></div>","89,71","4000","","20","52","139","larger_later","",""
"888","89","poldrack-single-stim","63","342222","0.0-63.0","sub-04_ses-02_2","","4840","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">54€</div><br><br><div class = delbox style = ""color:white"">126 jours</div></div>","89,71","4000","","20","54","126","larger_later","",""
"1026","71","poldrack-single-stim","64","349022","0.0-64.0","sub-04_ses-02_2","","6744","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">23€</div><br><br><div class = delbox style = ""color:white"">176 jours</div></div>","89,71","4000","","20","23","176","smaller_sooner","",""
"1287","71","poldrack-single-stim","65","353532","0.0-65.0","sub-04_ses-02_2","","4500","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">24€</div><br><br><div class = delbox style = ""color:white"">87 jours</div></div>","89,71","4000","","20","24","87","smaller_sooner","",""
"1586","89","poldrack-single-stim","66","358111","0.0-66.0","sub-04_ses-02_2","","4568","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">36€</div><br><br><div class = delbox style = ""color:white"">140 jours</div></div>","89,71","4000","","20","36","140","larger_later","",""
"871","89","poldrack-single-stim","67","362831","0.0-67.0","sub-04_ses-02_2","","4704","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">35€</div><br><br><div class = delbox style = ""color:white"">171 jours</div></div>","89,71","4000","","20","35","171","larger_later","",""
"1330","89","poldrack-single-stim","68","367752","0.0-68.0","sub-04_ses-02_2","","4908","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">34€</div><br><br><div class = delbox style = ""color:white"">43 jours</div></div>","89,71","4000","","20","34","43","larger_later","",""
"843","89","poldrack-single-stim","69","372331","0.0-69.0","sub-04_ses-02_2","","4568","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">74€</div><br><br><div class = delbox style = ""color:white"">121 jours</div></div>","89,71","4000","","20","74","121","larger_later","",""
"-1","-1","poldrack-single-stim","70","379843","0.0-70.0","sub-04_ses-02_2","","7500","1000","rest_block","<div class = centerbox><div class = center-text>+</div></div>","none","7500","","","","","","",""
"942","89","poldrack-single-stim","71","385642","0.0-71.0","sub-04_ses-02_2","","4772","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">45€</div><br><br><div class = delbox style = ""color:white"">107 jours</div></div>","89,71","4000","","20","45","107","larger_later","",""
"545","89","poldrack-single-stim","72","390282","0.0-72.0","sub-04_ses-02_2","","4636","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">77€</div><br><br><div class = delbox style = ""color:white"">24 jours</div></div>","89,71","4000","","20","77","24","larger_later","",""
"2009","89","poldrack-single-stim","73","394862","0.0-73.0","sub-04_ses-02_2","","4568","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">39€</div><br><br><div class = delbox style = ""color:white"">161 jours</div></div>","89,71","4000","","20","39","161","larger_later","",""
"1637","89","poldrack-single-stim","74","400332","0.0-74.0","sub-04_ses-02_2","","5452","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">62€</div><br><br><div class = delbox style = ""color:white"">180 jours</div></div>","89,71","4000","","20","62","180","larger_later","",""
"1369","71","poldrack-single-stim","75","405722","0.0-75.0","sub-04_ses-02_2","","5384","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">24€</div><br><br><div class = delbox style = ""color:white"">139 jours</div></div>","89,71","4000","","20","24","139","smaller_sooner","",""
"744","89","poldrack-single-stim","76","410301","0.0-76.0","sub-04_ses-02_2","","4568","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">58€</div><br><br><div class = delbox style = ""color:white"">72 jours</div></div>","89,71","4000","","20","58","72","larger_later","",""
"623","89","poldrack-single-stim","77","416571","0.0-77.0","sub-04_ses-02_2","","6268","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">56€</div><br><br><div class = delbox style = ""color:white"">93 jours</div></div>","89,71","4000","","20","56","93","larger_later","",""
"849","89","poldrack-single-stim","78","422112","0.0-78.0","sub-04_ses-02_2","","5520","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">45€</div><br><br><div class = delbox style = ""color:white"">26 jours</div></div>","89,71","4000","","20","45","26","larger_later","",""
"997","71","poldrack-single-stim","79","426691","0.0-79.0","sub-04_ses-02_2","","4568","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">23€</div><br><br><div class = delbox style = ""color:white"">42 jours</div></div>","89,71","4000","","20","23","42","smaller_sooner","",""
"502","89","poldrack-single-stim","80","431343","0.0-80.0","sub-04_ses-02_2","","4636","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">50€</div><br><br><div class = delbox style = ""color:white"">41 jours</div></div>","89,71","4000","","20","50","41","larger_later","",""
"1011","71","poldrack-single-stim","81","435991","0.0-81.0","sub-04_ses-02_2","","4636","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">25€</div><br><br><div class = delbox style = ""color:white"">176 jours</div></div>","89,71","4000","","20","25","176","smaller_sooner","",""
"690","89","poldrack-single-stim","82","441112","0.0-82.0","sub-04_ses-02_2","","5112","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">54€</div><br><br><div class = delbox style = ""color:white"">22 jours</div></div>","89,71","4000","","20","54","22","larger_later","",""
"2161","89","poldrack-single-stim","83","446442","0.0-83.0","sub-04_ses-02_2","","5316","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">29€</div><br><br><div class = delbox style = ""color:white"">44 jours</div></div>","89,71","4000","","20","29","44","larger_later","",""
"1087","71","poldrack-single-stim","84","451031","0.0-84.0","sub-04_ses-02_2","","4568","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">24€</div><br><br><div class = delbox style = ""color:white"">89 jours</div></div>","89,71","4000","","20","24","89","smaller_sooner","",""
"782","71","poldrack-single-stim","85","455611","0.0-85.0","sub-04_ses-02_2","","4568","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">23€</div><br><br><div class = delbox style = ""color:white"">77 jours</div></div>","89,71","4000","","20","23","77","smaller_sooner","",""
"1651","71","poldrack-single-stim","86","460202","0.0-86.0","sub-04_ses-02_2","","4568","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">27€</div><br><br><div class = delbox style = ""color:white"">130 jours</div></div>","89,71","4000","","20","27","130","smaller_sooner","",""
"848","71","poldrack-single-stim","87","465061","0.0-87.0","sub-04_ses-02_2","","4840","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">23€</div><br><br><div class = delbox style = ""color:white"">134 jours</div></div>","89,71","4000","","20","23","134","smaller_sooner","",""
"781","89","poldrack-single-stim","88","469581","0.0-88.0","sub-04_ses-02_2","","4500","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">55€</div><br><br><div class = delbox style = ""color:white"">107 jours</div></div>","89,71","4000","","20","55","107","larger_later","",""
"774","89","poldrack-single-stim","89","475242","0.0-89.0","sub-04_ses-02_2","","5656","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">44€</div><br><br><div class = delbox style = ""color:white"">143 jours</div></div>","89,71","4000","","20","44","143","larger_later","",""
"789","71","poldrack-single-stim","90","480172","0.0-90.0","sub-04_ses-02_2","","4908","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">23€</div><br><br><div class = delbox style = ""color:white"">110 jours</div></div>","89,71","4000","","20","23","110","smaller_sooner","",""
"1104","89","poldrack-single-stim","91","484811","0.0-91.0","sub-04_ses-02_2","","4636","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">65€</div><br><br><div class = delbox style = ""color:white"">156 jours</div></div>","89,71","4000","","20","65","156","larger_later","",""
"1347","71","poldrack-single-stim","92","489334","0.0-92.0","sub-04_ses-02_2","","4500","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">22€</div><br><br><div class = delbox style = ""color:white"">27 jours</div></div>","89,71","4000","","20","22","27","smaller_sooner","",""
"936","89","poldrack-single-stim","93","493843","0.0-93.0","sub-04_ses-02_2","","4500","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">50€</div><br><br><div class = delbox style = ""color:white"">59 jours</div></div>","89,71","4000","","20","50","59","larger_later","",""
"795","89","poldrack-single-stim","94","498972","0.0-94.0","sub-04_ses-02_2","","5112","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">85€</div><br><br><div class = delbox style = ""color:white"">129 jours</div></div>","89,71","4000","","20","85","129","larger_later","",""
"768","89","poldrack-single-stim","95","505112","0.0-95.0","sub-04_ses-02_2","","6132","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">66€</div><br><br><div class = delbox style = ""color:white"">58 jours</div></div>","89,71","4000","","20","66","58","larger_later","",""
"911","89","poldrack-single-stim","96","509962","0.0-96.0","sub-04_ses-02_2","","4840","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">49€</div><br><br><div class = delbox style = ""color:white"">172 jours</div></div>","89,71","4000","","20","49","172","larger_later","",""
"573","89","poldrack-single-stim","97","514542","0.0-97.0","sub-04_ses-02_2","","4568","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">73€</div><br><br><div class = delbox style = ""color:white"">44 jours</div></div>","89,71","4000","","20","73","44","larger_later","",""
"674","89","poldrack-single-stim","98","519261","0.0-98.0","sub-04_ses-02_2","","4704","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">58€</div><br><br><div class = delbox style = ""color:white"">73 jours</div></div>","89,71","4000","","20","58","73","larger_later","",""
"954","89","poldrack-single-stim","99","525132","0.0-99.0","sub-04_ses-02_2","","5860","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">71€</div><br><br><div class = delbox style = ""color:white"">76 jours</div></div>","89,71","4000","","20","71","76","larger_later","",""
"1098","89","poldrack-single-stim","100","529772","0.0-100.0","sub-04_ses-02_2","","4636","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">67€</div><br><br><div class = delbox style = ""color:white"">74 jours</div></div>","89,71","4000","","20","67","74","larger_later","",""
"1144","71","poldrack-single-stim","101","535092","0.0-101.0","sub-04_ses-02_2","","5316","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">29€</div><br><br><div class = delbox style = ""color:white"">58 jours</div></div>","89,71","4000","","20","29","58","smaller_sooner","",""
"1572","89","poldrack-single-stim","102","540071","0.0-102.0","sub-04_ses-02_2","","4976","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">39€</div><br><br><div class = delbox style = ""color:white"">104 jours</div></div>","89,71","4000","","20","39","104","larger_later","",""
"1366","89","poldrack-single-stim","103","544642","0.0-103.0","sub-04_ses-02_2","","4568","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">33€</div><br><br><div class = delbox style = ""color:white"">103 jours</div></div>","89,71","4000","","20","33","103","larger_later","",""
"1044","89","poldrack-single-stim","104","550172","0.0-104.0","sub-04_ses-02_2","","5520","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">33€</div><br><br><div class = delbox style = ""color:white"">78 jours</div></div>","89,71","4000","","20","33","78","larger_later","",""
"557","89","poldrack-single-stim","105","555762","0.0-105.0","sub-04_ses-02_2","","5588","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">74€</div><br><br><div class = delbox style = ""color:white"">52 jours</div></div>","89,71","4000","","20","74","52","larger_later","",""
"2321","71","poldrack-single-stim","106","561560","0.0-106.0","sub-04_ses-02_2","","5792","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">28€</div><br><br><div class = delbox style = ""color:white"">132 jours</div></div>","89,71","4000","","20","28","132","smaller_sooner","",""
