"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","exp_stage","small_amount","large_amount","later_delay","choice","exp_id","bonus"
"871","71","poldrack-single-stim","106","583262","0.0-106.0","sub-12_ses-02_1","","5792","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">28€</div><br><br><div class = delbox style = ""color:white"">132 jours</div></div>","89,71","4000","","20","28","132","smaller_sooner","",""
"823","71","poldrack-single-stim","107","587843","0.0-107.0","sub-12_ses-02_1","","4568","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">28€</div><br><br><div class = delbox style = ""color:white"">59 jours</div></div>","89,71","4000","","20","28","59","smaller_sooner","",""
"686","71","poldrack-single-stim","108","592963","0.0-108.0","sub-12_ses-02_1","","5112","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">28€</div><br><br><div class = delbox style = ""color:white"">163 jours</div></div>","89,71","4000","","20","28","163","smaller_sooner","",""
"735","71","poldrack-single-stim","109","597483","0.0-109.0","sub-12_ses-02_1","","4500","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">32€</div><br><br><div class = delbox style = ""color:white"">74 jours</div></div>","89,71","4000","","20","32","74","smaller_sooner","",""
"800","71","poldrack-single-stim","110","602343","0.0-110.0","sub-12_ses-02_1","","4840","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">57€</div><br><br><div class = delbox style = ""color:white"">89 jours</div></div>","89,71","4000","","20","57","89","smaller_sooner","",""
"606","71","poldrack-single-stim","111","606933","0.0-111.0","sub-12_ses-02_1","","4568","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">70€</div><br><br><div class = delbox style = ""color:white"">108 jours</div></div>","89,71","4000","","20","70","108","smaller_sooner","",""
"588","71","poldrack-single-stim","112","612333","0.0-112.0","sub-12_ses-02_1","","5384","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">72€</div><br><br><div class = delbox style = ""color:white"">95 jours</div></div>","89,71","4000","","20","72","95","smaller_sooner","",""
"1423","71","poldrack-single-stim","113","617382","0.0-113.0","sub-12_ses-02_1","","5044","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">30€</div><br><br><div class = delbox style = ""color:white"">36 jours</div></div>","89,71","4000","","20","30","36","smaller_sooner","",""
"893","71","poldrack-single-stim","114","622103","0.0-114.0","sub-12_ses-02_1","","4704","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">41€</div><br><br><div class = delbox style = ""color:white"">129 jours</div></div>","89,71","4000","","20","41","129","smaller_sooner","",""
"611","71","poldrack-single-stim","115","627032","0.0-115.0","sub-12_ses-02_1","","4908","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">78€</div><br><br><div class = delbox style = ""color:white"">129 jours</div></div>","89,71","4000","","20","78","129","smaller_sooner","",""
"1500","89","poldrack-single-stim","116","631953","0.0-116.0","sub-12_ses-02_1","","4908","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">71€</div><br><br><div class = delbox style = ""color:white"">88 jours</div></div>","89,71","4000","","20","71","88","larger_later","",""
"992","71","poldrack-single-stim","117","636813","0.0-117.0","sub-12_ses-02_1","","4840","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">65€</div><br><br><div class = delbox style = ""color:white"">159 jours</div></div>","89,71","4000","","20","65","159","smaller_sooner","",""
"767","71","poldrack-single-stim","118","641933","0.0-118.0","sub-12_ses-02_1","","5112","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">24€</div><br><br><div class = delbox style = ""color:white"">125 jours</div></div>","89,71","4000","","20","24","125","smaller_sooner","",""
"1555","89","poldrack-single-stim","119","647052","0.0-119.0","sub-12_ses-02_1","","5112","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">58€</div><br><br><div class = delbox style = ""color:white"">36 jours</div></div>","89,71","4000","","20","58","36","larger_later","",""
"1320","89","poldrack-single-stim","120","651763","0.0-120.0","sub-12_ses-02_1","","4704","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">63€</div><br><br><div class = delbox style = ""color:white"">37 jours</div></div>","89,71","4000","","20","63","37","larger_later","",""
"1206","89","poldrack-single-stim","121","656613","0.0-121.0","sub-12_ses-02_1","","4840","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">75€</div><br><br><div class = delbox style = ""color:white"">41 jours</div></div>","89,71","4000","","20","75","41","larger_later","",""
"1304","71","poldrack-single-stim","122","661463","0.0-122.0","sub-12_ses-02_1","","4840","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">45€</div><br><br><div class = delbox style = ""color:white"">72 jours</div></div>","89,71","4000","","20","45","72","smaller_sooner","",""
"849","71","poldrack-single-stim","123","668363","0.0-123.0","sub-12_ses-02_1","","6880","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">25€</div><br><br><div class = delbox style = ""color:white"">74 jours</div></div>","89,71","4000","","20","25","74","smaller_sooner","",""
"915","71","poldrack-single-stim","124","672943","0.0-124.0","sub-12_ses-02_1","","4568","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">65€</div><br><br><div class = delbox style = ""color:white"">137 jours</div></div>","89,71","4000","","20","65","137","smaller_sooner","",""
"803","71","poldrack-single-stim","125","677723","0.0-125.0","sub-12_ses-02_1","","4772","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">49€</div><br><br><div class = delbox style = ""color:white"">140 jours</div></div>","89,71","4000","","20","49","140","smaller_sooner","",""
"817","71","poldrack-single-stim","126","684752","0.0-126.0","sub-12_ses-02_1","","7016","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">67€</div><br><br><div class = delbox style = ""color:white"">103 jours</div></div>","89,71","4000","","20","67","103","smaller_sooner","",""
"1041","71","poldrack-single-stim","127","689465","0.0-127.0","sub-12_ses-02_1","","4704","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">69€</div><br><br><div class = delbox style = ""color:white"">172 jours</div></div>","89,71","4000","","20","69","172","smaller_sooner","",""
"1608","71","poldrack-single-stim","128","694663","0.0-128.0","sub-12_ses-02_1","","5180","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">66€</div><br><br><div class = delbox style = ""color:white"">71 jours</div></div>","89,71","4000","","20","66","71","smaller_sooner","",""
"952","71","poldrack-single-stim","129","699724","0.0-129.0","sub-12_ses-02_1","","5044","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">71€</div><br><br><div class = delbox style = ""color:white"">176 jours</div></div>","89,71","4000","","20","71","176","smaller_sooner","",""
"9196","32","poldrack-single-stim","130","708921","0.0-130.0","sub-12_ses-02_1","","9196","0","end","<div class = centerbox><div class = center-text><i>Fin</i></div></div>","32","9196","","","","","","discount_fixed","[object Object]"
"2014","13","text","131","710938","0.0-131.0","sub-12_ses-02_1","","","","","","","","","","","","","",""
